BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
Job Wave,Pre-Employment,216,9801,King George Blvd,V3T5H5,6045849283,8,SCC,Commercial/Industrial,2012,-122.84567,49.18058
Dogwood Petroleum Services Ltd,Petroleum Construction,0,10888,125 St,V3V4Z2,6045800334,1,WTC,Commercial/Industrial,2012,-122.87578,49.20066
Quality Craft Importers Ltd,Import/Export,301,17750,65A Ave,V3S5N4,6045755550,12,CTC,Commercial/Industrial,2012,-122.7307,49.12107
Multi Culture Travel,Travel Agency,0,9476,120 St,V3V4B9,6045801311,3,WTC,Commercial/Industrial,2012,-122.89005,49.17508
Greenside Garden Supplies 2010 Ltd,Garden supplies,106,12388,Pattullo Pl,V3V8C3,6045885186,3,WTC,Commercial/Industrial,2012,-122.8795,49.20238
South Point Law Centre,Professional Practitioner-Lawyer,2001,7495,132 St,V3W1J8,6045425822,10,NTC,Commercial/Industrial,2012,-122.85688,49.13884
Starbucks Coffee (10174 - 152 St),Restaurant & Retail Coffee,0,10174,152 St,V3R3R3,6047089233,30,GTC,Commercial/Industrial,2012,-122.80076,49.18741
Starbucks Coffee (10174 - 152 St),Restaurant & Retail Coffee,0,10174,152 St,V3R3R3,6047089233,30,GTC,Commercial/Industrial,2012,-122.80076,49.18741
Khoobsurat Collection Ltd,"Whlse. Clothing, Costume Jewellery & Gift Items",0,12888,80 Ave,V3W3A8,6045907008,1,NTC,Commercial/Industrial,2012,-122.86545,49.14807
Cartridge World,Printer consumables,12,3189,King George Blvd,V4P1B8,6045385598,10,SSTC,Commercial/Industrial,2012,-122.81162,49.06002
Aim Dental Centre,Professional Practitioner-Dentist,624,10833,160 St,V4N1P3,6045812461,4,GTC,Commercial/Industrial,2012,-122.77881,49.19925
E J M Forklift Training School,Forklift training school,6,12848,85 Ave,V3W0K8,6045926077,1,NTC,Commercial/Industrial,2012,-122.86647,49.15742
Newton Court Chiropractic Inc,Professional Practitioner-Chiropractor,150,13737,72 Ave,V3W2P2,6045924448,1,NTC,Commercial/Industrial,2012,-122.84124,49.13366
West Shore Floor Depot Ltd,Retail Merchant - 0 to 2 Employees,0,6716,King George Blvd,V3W4Z5,6045988298,1,NTC,Commercial/Industrial,2012,-122.84541,49.1246
Save On Cartridge Plus (120 St),Retail Fax & Toner Cartridges,0,7182,120 St,V3W3M8,6045988400,1,NTC,Commercial/Industrial,2012,-122.89022,49.13369
Newton Coin Laundry,Laundromat,0,14375,72 Ave,V3W2P9,6045029138,1,NTC,Commercial/Industrial,2012,-122.82413,49.13382
Benix & Co,Retail Kitchenware & Home Furnishings,0,2175,Guildford Town Centre,V3R7B9,6045800261,10,GTC,Commercial/Industrial,2012,0,0
Avant Guard Gates & Access Controls Ltd,Gate & Opener Parts,0,5421,180 St,V3S4K5,6045753174,12,CTC,Commercial/Industrial,2012,-122.724,49.10098
Hertco Kitchens Mfg Ltd,Wrhse.,405,17768,65A Ave,V3S5N4,3603801100,1,CTC,Commercial/Industrial,2012,-122.73014,49.12107
Valley Agro Ltd,Farm Labour Cont.,0,8556,120 St,V3W3N5,6045918594,3,NTC,Commercial/Industrial,2012,-122.89023,49.15863
Perfect Furniture & Cabinet Mfg Ltd,Mfg. - Furniture,412,17768,65A Ave,V3S5N4,6045747576,8,CTC,Commercial/Industrial,2012,-122.73014,49.12107
Envoy Construction Services Ltd,Contractor - General,101,19329,Enterprise Way,V3S6J8,6045305788,2,CTC,Commercial/Industrial,2012,-122.6874,49.109
S C Dhillon Enterprises Ltd,Banquet Hall,201,7168,128 St,V3W4E2,6045916660,1,NTC,Commercial/Industrial,2012,-122.8677,49.13322
Mainland Sleep Diagnostics,Medical equipment,0,7164,120 St,V3W3M8,6048620674,1,NTC,Commercial/Industrial,2012,-122.89022,49.13337
Vancouver Motorsports Ltd,Automobile Dealer/Rebuilder,16,12772,82 Ave,V3W3G1,6048395051,2,NTC,Commercial/Industrial,2012,-122.86879,49.15055
Vancouver Motorsports Ltd,Automobile Dealer/Rebuilder,16,12772,82 Ave,V3W3G1,6048395051,2,NTC,Commercial/Industrial,2012,-122.86879,49.15055
Foot Locker (King George Blvd),Retail Footware & Apparel,2732,10153,King George Blvd,V3T2W1,6045803003,8,SCC,Commercial/Industrial,2012,-122.84555,49.18696
88 & Fraser Foods,Retail Convenience Store,0,15278,Fraser Hwy,V3R3P4,6045814898,3,FTC,Commercial/Industrial,2012,-122.80137,49.16599
Kin's Farm Market,Fresh Produce,0,12147,72 Ave,V3W2M1,6042722551,19,NTC,Commercial/Industrial,2012,-122.88627,49.13413
Hamilton Duncan Armstrong & Stewart,Professional Practitioner-Lawyer,210,5620,152 St,V3S3K2,6045758088,7,NTC,Commercial/Industrial,2012,-122.8009,49.10464
Eurovision Optical,Retail Merchant - Optical,0,1657,128 St,V4A3V2,6045422933,1,SSTC,Commercial/Industrial,2012,-122.86766,49.0323
Sun Hang Do Martial Arts (King George Blvd),Martial Arts Studio,0,10034,King George Blvd,V3T2W4,6049305141,1,SCC,Commercial/Industrial,2012,-122.84529,49.18496
M H Flooring Ltd,Hardwood & Laminate Floors,206,7750,128 St,V3W0R6,6045920732,1,NTC,Commercial/Industrial,2012,-122.8678,49.14392
Quilts Etc,Retail Merchant - 6 to 9 Employees,0,1180,Guildford Town Centre,V3R7B7,6044215520,8,GTC,Commercial/Industrial,2012,0,0
Paws To Play Day Centre For Dogs,Animal Sitting,102,5668,176A St,V3S4H1,6045752995,1,CTC,Commercial/Industrial,2012,-122.73355,49.1054
D G Furniture Manufacturing Ltd,Furniture Manufacture,209,7728,128 St,V3W1L3,6045725200,5,NTC,Commercial/Industrial,2012,-122.86779,49.14358
Silver Wing Insurance Services Ltd,Insurance Agent,140,8080,120 St,V3W3N3,6045942123,5,NTC,Commercial/Industrial,2012,-122.89022,49.15008
Vargas Inc Dr Dan R,Medical Office,206,9808,King George Blvd,V3T2V6,6045820208,5,SCC,Commercial/Industrial,2012,-122.84539,49.1807
Westcoast Seafood Direct Inc,Seafood,102,12894,16 Ave,V4A1N7,6045316339,1,SSTC,Commercial/Industrial,2012,-122.86547,49.0312
Corix Utilities Inc,Utility Services,313,17750,65A Ave,V3S5N4,8665753330,10,CTC,Commercial/Industrial,2012,-122.7307,49.12107
Donair Affair,Restaurant - No Alcohol,0,10786,148 St,V3R3X6,6045843839,1,GTC,Commercial/Industrial,2012,-122.81234,49.19848
Dog Utopia Daycare,Dog Daycare,8,15531,24 Ave,V4A2J4,6045418120,1,SSTC,Commercial/Industrial,2012,-122.79215,49.04568
Super Strong Roofing Ltd,Roofing Cont.,15,12468,82 Ave,V3W3E9,6049611956,1,NTC,Commercial/Industrial,2012,-122.87677,49.1519
LBK Financial Planning Inc,Financial Planning/Consultant,204,8120,128 St,V3W1R1,6045012002,1,NTC,Commercial/Industrial,2012,-122.86784,49.15021
Hung & Son's Auto Repair Services,Automotive accessories,0,10637,King George Blvd,V3T2X6,6045801656,1,SCC,Commercial/Industrial,2012,-122.84543,49.19592
White Powder Coating Ltd,Mfg. - Powder Coating,100,19399,96 Ave,V4N4C4,6045134411,11,GTC,Commercial/Industrial,2012,-122.68575,49.17708
Flight Centre,Travel Agency,2579,10153,King George Blvd,V3T2W1,8662106239,5,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Gescan,Whlse.-  Electrical Supplies,103,5465,192 St,V3S8E5,6045930059,5,CTC,Commercial/Industrial,2012,-122.69131,49.10215
Global Pack N Ship Plus Inc,Trucking & Cartage,41328,8456,129A St,V3W1A2,6045990305,1,NTC,Commercial/Industrial,2012,-122.86375,49.15604
Aliman Middle Eastern Food,Restaurant - No Alcohol,0,10700,King George Blvd,V3T2X3,6045848802,2,SCC,Commercial/Industrial,2012,-122.84515,49.19702
Sond Eng & Railing Ltd,"Professional Practitioner-Engineer,Manufacturer/Machine Shop",113,13119,84 Ave,V3W1B3,6045902287,1,NTC,Commercial/Industrial,2012,-122.85909,49.15549
Galini Greek Kouzina & Grill Ltd,Food Primary-Class B Dining Lounge,101,19475,Fraser Hwy,V3S6K7,6048553025,1,CTC,Commercial/Industrial,2012,-122.6828,49.11534
Ritz Coffee & Tea House,Coffee Shop,104,19289,No 10 (Langley Bypass) Hwy,V3S6K1,6045769143,1,CTC,Commercial/Industrial,2012,0,0
Accurpress Tooling Systems Inc,Mfg. - Press Brakes & Shears,0,17400,56 Avenue,V3S1C3,6045746993,20,CTC,Commercial/Industrial,2012,-122.74096,49.104
Fairweather,Retail - Ladies' Wear,0,2185,Guildford Town Centre,V3R7B9,6045880401,15,GTC,Commercial/Industrial,2012,0,0
Bonacord Apartments,Apartment Rentals,0,10420,148 St,V3R3X4,6049309307,1,GTC,Commercial/Industrial,2012,-122.81231,49.19182
Mainstreet Equity Corp,Apartment Rentals,0,14881,104 Ave,V3R1M6,2044759090,2,GTC,Commercial/Industrial,2012,-122.80986,49.19158
CRS Cranesystems Inc,Contractor - General,2,8456,129A St,V3W1A2,6045438850,14,NTC,Commercial/Industrial,2012,-122.86375,49.15604
Sunnycrest Physiotherapy Clinic,Physiotherapy/physical rehabilitation,111,8056,King George Blvd,V3W5W3,6045923038,1,WTC,Commercial/Industrial,2012,-122.84556,49.14921
M Can Auto repair,Automotive Repair Service,8,13325,76 Ave,V3W2V8,6045998886,1,NTC,Commercial/Industrial,2012,-122.85332,49.14099
Golden Age Construction Inc,Contractor - General,1101,7360,137 St,V3W1A3,6047202143,1,NTC,Commercial/Industrial,2012,-122.84268,49.13658
M C Jewellers Ltd,Goldsmith & Jewellery Design,207,10070,King George Blvd,V3T2W4,6045883822,1,SCC,Commercial/Industrial,2012,-122.84529,49.18557
Milestones South Point,Restaurant,0,3085,152 St,V4P3K1,6045423750,70,SSTC,Commercial/Industrial,2012,-122.80134,49.05815
Cash Now (13631 - 72 Ave),"Financial Agent, Cheque Cashing",0,13631,72 Ave,V3W2P2,6045901110,3,NTC,Commercial/Industrial,2012,-122.84442,49.13363
Cash Now (13631 - 72 Ave),"Financial Agent, Cheque Cashing",0,13631,72 Ave,V3W2P2,6045901110,3,NTC,Commercial/Industrial,2012,-122.84442,49.13363
Laser Era Clinic Inc,Laser & Skin Care,103,7130,120 St,V3W3M8,6047885372,1,NTC,Commercial/Industrial,2012,-122.89022,49.13276
Central City Brewers & Distillers Ltd,"Restaurant, Neighbourhood Pub, Beer & Wine Store",190,13450,102 Ave,V3T5X3,6045826620,20,SCC,Commercial/Industrial,2012,-122.84913,49.18811
G M S Holdings Ltd,Apartment Rental,0,7297,138 St,V3W0E5,6048531983,1,NTC,Commercial/Industrial,2012,-122.83881,49.13546
B C Vegetable Marketing Commission,Marketing Office,207,15252,32 Ave,V3S0R7,6045429734,4,SSTC,Commercial/Industrial,2012,-122.80002,49.06149
Winsome Place Apartments,Apartment Rental,0,7760,120 St,V3W1L1,6046898500,1,NTC,Commercial/Industrial,2012,-122.89022,49.14434
Pakwan House,Restaurant - No Alcohol,108,12414,82 Ave,V3W3E9,6045974088,1,NTC,Commercial/Industrial,2012,-122.87837,49.15194
Daisy Fresh Laundry,Laundromat,0,9177,148 St,V3R3W7,6045810049,1,FTC,Commercial/Industrial,2012,-122.81243,49.16961
National Home Warranty Group Inc,Construction Warranties,0,17685,57 Ave,V3S1H1,6045759155,17,CTC,Commercial/Industrial,2012,-122.73266,49.10607
Sadh Sangat Board Nanaksar Siahar Society,Community Service Uses,214,7750,128 St,V3W0R6,6044183151,1,NTC,Commercial/Industrial,2012,-122.8678,49.14392
Extreme Auto Electrical Inc,Rebuilding Alternators & Starters,109,13055,84 Ave,V3W1B3,6045947441,6,NTC,Commercial/Industrial,2012,-122.86074,49.15548
That French Girl Fashion Fit,Tailor,106,2429,152 St,V4P1N4,6045316130,1,SSTC,Commercial/Industrial,2012,-122.80134,49.04617
Tri Vision Transport Ltd,Trucking Serv.,801,17665,66A Ave,V3S2A7,6045755570,1,CTC,Commercial/Industrial,2012,-122.73305,49.12343
P W Trenchless Construction Inc,Utility Replacement Cont. (Trenchless Method),0,11618,130 St,V3R2Y3,6045800446,1,WTC,Commercial/Industrial,2012,-122.86171,49.21368
Lotus Point,Retail Ladies Wear,121,1711,152 St,V4A4N3,6044691684,3,SSTC,Commercial/Industrial,2012,-122.80132,49.03315
Theodora's Pizza & Steak House,Food Primary-Class B Dining Room,1,19110,96 Ave,V4N3R3,6048821919,1,GTC,Commercial/Industrial,2012,-122.69299,49.17691
Panache Hair Design,Hairdressing,103,15350,34 Ave,V3S0X7,6045319035,1,SSTC,Commercial/Industrial,2012,-122.79711,49.06364
Manulife Securities Inc,Securities,404,1688,152 St,V4A4N2,6045425888,5,SSTC,Commercial/Industrial,2012,-122.80104,49.03271
Singh Gurbachan,Apartment Rental,0,13059,101B Ave,V3T1M5,6045028596,1,SCC,Commercial/Industrial,2012,-122.86041,49.18777
Hitech Service Group Ltd,"Whlse. Refurbished Electronics, Computer Products",64,7789,134 St,V3W9E9,6045997832,3,NTC,Commercial/Industrial,2012,-122.85136,49.1443
M K W Technologies Inc,Industrial Electronics & Motor Controls Repair,14,8528,123 St,V3W3V6,6045076968,1,NTC,Commercial/Industrial,2012,-122.88218,49.15837
Morgan Creek Medical Clinic,Professional Practitioner-Medical,106,15252,32 Ave,V3S0R7,6045425996,6,SSTC,Commercial/Industrial,2012,-122.80002,49.06149
Golden Temple Wholesale Inc,"Whlse. Books, Musical Instruments, Picture Frames,Professional Practitioner-Engineer",101,12882,85 Ave,V3W0K8,6045911165,1,NTC,Commercial/Industrial,2012,-122.86541,49.15752
Green Planet Wholesale Ltd,Wholesale Garden Supplies,0,15374,103A Ave,V3R7A2,6048885424,1,GTC,Commercial/Industrial,2012,-122.79608,49.19038
Medical & Laser Clinic,Professional Practitioner-Medical,0,7130,120 St,V3W3M8,6045724437,10,NTC,Commercial/Industrial,2012,-122.89022,49.13276
Cloverdale Nursery,Nursery,0,16560,50 Ave,V3S0L2,6045769616,1,CTC,Commercial/Industrial,2012,-122.7635,49.09311
Surrey Goi Tien Le,Currency Exchange,0,10692,135A St,V3T4E2,6045149723,1,SCC,Commercial/Industrial,2012,-122.8468,49.19724
Surrey India Arts Club Society,"Dance Club,Charitable Society/Organization",112,12677,80 Ave,V3W3A6,6043065559,1,NTC,Commercial/Industrial,2012,-122.87128,49.14831
River Nursery & Garden Centre,Nursery,0,16328,56 Ave,V3S8E7,6045761643,1,CTC,Commercial/Industrial,2012,-122.76995,49.10436
Subway (Pattullo Pl),Restaurant,103,12355,Pattullo Pl,V3V8C3,6045891233,10,WTC,Commercial/Industrial,2012,-122.87993,49.20303
Sun Plus,Mfg. - Juice & Beverage Concentrates,0,13408,Comber Way,V3W5V9,6045941161,10,NTC,Commercial/Industrial,2012,-122.85132,49.13377
Master's Hair Cut & Beauty Parlour,Hairdressing,0,13578,88 Ave,V3W3K8,6045991222,4,NTC,Commercial/Industrial,2012,-122.84641,49.16266
Big Steel,Retail Clothing,2583,10153,King George Blvd,V3T2W1,6045812198,3,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Natural Nails,Nails,0,5621,176A St,V3S4G8,6045758834,5,CTC,Commercial/Industrial,2012,-122.73382,49.10453
Red Rose Furniture,Whlse. Furniture,0,13130,80 Ave,V3W3B2,6045012122,6,NTC,Commercial/Industrial,2012,-122.85876,49.14808
Rosemary Heights Dental Center,Professional Practitioner-Dentist,206,15350,34 Ave,V3S0X7,6045427874,2,SSTC,Commercial/Industrial,2012,-122.79711,49.06364
In Motion Physiotherapy,Physiotherapy,105,15252,32 Ave,V3S0R7,6045362224,3,SSTC,Commercial/Industrial,2012,-122.80002,49.06149
H S B C Bank Canada (152 St),Bank,410,3099,152 St,V4P3K1,6045318366,10,SSTC,Commercial/Industrial,2012,-122.80134,49.05841
Bushido Martial Arts Supplies (188 St),Whlse. Martial Arts Supplies,3,9670,188 St,V4N3M2,6045130317,7,GTC,Commercial/Industrial,2012,-122.70116,49.17825
C B S Parts Ltd,Whlse. Heavy Duty Truck & Trailer Parts,0,9505,189 St,V4N5L8,6048883507,35,GTC,Commercial/Industrial,2012,-122.69904,49.17528
Mainland Transmissions Services Ltd,Auto Repair - Transmissions,0,10581,Scott Rd,V3V4G4,6045889883,1,WTC,Commercial/Industrial,2012,-122.88793,49.19473
Fairweather Ltd,Retail Women's Wear,2608,10153,King George Blvd,V3T2W1,4164227561,11,SCC,Commercial/Industrial,2012,-122.84555,49.18696
Shetty Inc Dr Shobitha,Dental Office,206,16088,84 Ave,V4N0V9,6045723329,1,FTC,Commercial/Industrial,2012,-122.77632,49.15537
Versa Mortgages,Mortgage Broker,108,10422,168 St,V4N1R9,6047276111,1,GTC,Commercial/Industrial,2012,-122.75634,49.19196
Pro Vita Care Management Inc,Administration Office,102,8501,162 St,V4N1B2,6045963383,1,FTC,Commercial/Industrial,2012,-122.77345,49.15731
AirTek Pneumatics Ltd,Mfg. - Sawmill Cyclones & Dust Collection Systems,0,18919,96 Ave,V4N3P3,6048811223,15,GTC,Commercial/Industrial,2012,-122.69832,49.17709
In Style Home Furnishings Ltd,Retail Furnishings,0,1900,Guildford Town Centre,V3R7B8,6045886622,3,GTC,Commercial/Industrial,2012,-122.80242,49.19315
Natural Therapeutics Health Centre Inc,Holistic Health Care,101,15366,Fraser Hwy,V3R3P5,6045857786,1,FTC,Commercial/Industrial,2012,-122.79695,49.16426
Evil by Needle Tattoo,Tattoo & Body Piercing,0,12041,88 Ave,V3W3J3,6045430801,1,WTC,Commercial/Industrial,2012,-122.8883,49.1633
M T I Community College Ltd,Business School,0,10072,King George Blvd,V3T2W4,6045836020,15,SCC,Commercial/Industrial,2012,-122.84529,49.1856
Mandy Construction Ltd,General Cont.,0,12050,90 Ave,V3V1B5,6045970137,1,WTC,Commercial/Industrial,2012,-122.88888,49.16674
Green Timber Apartments Inc,"Apartment Rental,Repair Service",0,9821,140 St,V3T5R7,6047327651,1,SCC,Commercial/Industrial,2012,-122.83445,49.18184
Surrey Board of Trade,Business Organization,101,14439,104 Ave,V3R1M1,6045817130,1,GTC,Commercial/Industrial,2012,-122.82197,49.19161
Nandos Chicken White Rock,Food Primary-Class B Dining Room,101,3010,152 St,V4P3N7,6045425790,10,SSTC,Commercial/Industrial,2012,-122.80103,49.05656
Tim Hortons (10320 - 152 Street),"Restaurant, Retail",0,10320,152 St,V3R4G8,6045817722,40,GTC,Commercial/Industrial,2012,-122.80075,49.19002
Tim Hortons (10320 - 152 Street),"Restaurant, Retail",0,10320,152 St,V3R4G8,6045817722,40,GTC,Commercial/Industrial,2012,-122.80075,49.19002
Samz Liquor Store,Retail Beer & Wine,0,19580,56 Ave,V3S6K4,6045336639,7,CTC,Commercial/Industrial,2012,-122.6806,49.10432
310 Loan,Financial Agent,0,13424,72 Ave,V3W2N8,6045751775,24,NTC,Commercial/Industrial,2012,-122.85032,49.13352
Fore Tenn Marketing Ltd,Silk Plants,66,15515,24 Ave,V4A2J4,6045358889,2,SSTC,Commercial/Industrial,2012,-122.79259,49.04568
Rosemary Drycleaner,Dry Cleaner/Laundry Service,102,15350,34 Ave,V3S0X7,6045388816,1,SSTC,Commercial/Industrial,2012,-122.79711,49.06364
BEP Engineering Service Ltd,Engineering,0,5454,192 St,V3S6J8,6045753322,1,CTC,Commercial/Industrial,2012,-122.69104,49.10197
Tisol Pet Food Supermarket,Retail Pet Food & Supplies,103,3010,152 St,V4P3N7,6044342812,5,SSTC,Commercial/Industrial,2012,-122.80103,49.05656
First Choice Haircutters Ltd,Hairdressing,105,2990,152 St,V4P3N7,6045367321,5,SSTC,Commercial/Industrial,2012,-122.80103,49.05617
U G Marble & Granite 2011 Ltd,Marble & Granite Polishing,11,13550,77 Ave,V3W6Y3,7788829488,1,NTC,Commercial/Industrial,2012,-122.84749,49.14261
C S Designs Inc,Dye Sublimation,0,2677,192 St,V3S3X1,6045425080,6,SSTC,Commercial/Industrial,2012,-122.69159,49.05092
Terus Construction Ltd,Administration Office,201,5550,152 St,V3S5J9,6045753689,1,NTC,Commercial/Industrial,2012,-122.80091,49.10342
Mareth's on Pacific Ltd,Hairdressing,0,15239,16 Ave,V4A1R6,6045362563,5,SSTC,Commercial/Industrial,2012,-122.80002,49.0312
Kwantlen Square Laundromat,Laundromat,112,12568,72 Ave,V3W2M6,6045074365,1,NTC,Commercial/Industrial,2012,-122.87436,49.13384
Seven Seas Fish Market on 152nd Street,Retail Seafood,103,2990,152 St,V4P3N7,6045418558,6,SSTC,Commercial/Industrial,2012,-122.80103,49.05617
Commercial Door & Glass Ltd,Glazing Cont.,30,19257,Enterprise Way,V3S6J8,6045321943,1,CTC,Commercial/Industrial,2012,-122.68877,49.10789
Impact Ironworks Ltd,Manufacturer/Machine Shop,107,19433,96 Ave,V4N4C4,6048880851,8,GTC,Commercial/Industrial,2012,-122.68496,49.17708
Pinoy Supermarket,Grocery store,50,10330,152 St,V3R4G8,6045834375,1,GTC,Commercial/Industrial,2012,-122.80075,49.19019
Subway,Restaurant - No Alcohol,106,2990,152 St,V4P3N7,6045412454,5,SSTC,Commercial/Industrial,2012,-122.80103,49.05617
Assante Wealth Management,Financial Planning/Consultant,210,15252,32 Ave,V3S0R7,6045411941,2,SSTC,Commercial/Industrial,2012,-122.80002,49.06149
Gurdip Arts Academy,"Dance, Acting, Music Academy",106,12882,85 Ave,V3W0K8,6045840174,1,NTC,Commercial/Industrial,2012,-122.86541,49.15752
Taxpro Consulting,Income Tax Serv.,101,14914,104 Ave,V3R1M7,6048821480,1,GTC,Commercial/Industrial,2012,-122.8088,49.1914
Golden Trading Ltd (84 Ave),Whlse. Food,0,13045,84 Ave,V3W1B3,6045900661,1,NTC,Commercial/Industrial,2012,-122.861,49.15548
Electrol Supply Corp,Whlse. -  Electrical & Electronic Supplies,307,13060,80 Ave,V3W3B2,6045918631,7,NTC,Commercial/Industrial,2012,-122.86059,49.14808
Taj Mahal Trading Co Ltd,Whlse. - Sports & Leisure Wear,35,9528,123 St,V3W3B6,6045074396,5,NTC,Commercial/Industrial,2012,0,0
Cumberland Park,Apartment Rental,0,10011,150 St,V3R4A7,6046355000,1,GTC,Commercial/Industrial,2012,-122.80662,49.18442
Andaaz Wedding Centre,Manufacturer/Machine Shop,107,8363,128 St,V3W4G1,6045901175,4,NTC,Commercial/Industrial,2012,-122.86813,49.15456
Cobs Bread,Bakery,0,2990,152 St,V4P3N7,6045383844,17,SSTC,Commercial/Industrial,2012,-122.80103,49.05617
Sashimi Sushi,Sushi Take Out,113,17700,56 Avenue,V3S1C7,6045753889,3,CTC,Commercial/Industrial,2012,-122.73225,49.10408
Happy Jack's Cafe Ltd,Restaurant - No Alcohol,110,10470,152 St,V3R0Y3,6045888533,3,GTC,Commercial/Industrial,2012,-122.80074,49.19267
R B C Royal Bank,Bank,0,3002,152 St,V4P3N7,6045423113,10,SSTC,Commercial/Industrial,2012,-122.80103,49.05638
