SIGN_TYPE,SIGN_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,SIGN_MESSAGE,SIGN_POST_TYPE,PARK_ENTRANCE,SIGN_SIZE,ROAD_NAME,ADDRESS,SIGN_INVENTORY_NO,PLATE_NO,ROAD_TYPE,DIRECTION_FACING,SIDE_OF_ROAD,PLATE_TYPE_CODE,POST_TYPE_CODE,INSTALLED_BY,DATE_INSTALLED,TAB1_CODE,TAB2_CODE,WORK_ORDER,PLATE_DESCRIPTION,POST_TYPE_DESCRIPTION,TAB1_DESCRIPTION,TAB2_DESCRIPTION,PASS_REFLECTIVITY,DISPLACEMENT_ROADCODE,DISPLACEMENT_DISTANCE,DISPLACEMENT_DIRECTION,DISPLACEMENT_ADDRESS,PSEUDO_ADDRESS,ADDRESS_OVERRIDE,DATE_TESTED,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,STRUCTURES_INSPECTION_ROUTE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
0,,1001134399,,,,,,,,,,,,,,WA8R,,,,,,,,,,,,,,,,,,,In Service,7806-0350-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091014,20091109,49.155538,-122.824032
0,,1001134400,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,7806-0350-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091014,20091109,49.155604,-122.824409
,,1001145756,,,,,,,,,2009467,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.177032,-122.740293
,,1001145771,,,,,,,,,2009487,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.191427,-122.820252
,,1001145778,,,,,,,,,2009475,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.198689,-122.820117
,,1001145789,,,,,,,,,3007723,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Sandell Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.138004,-122.867720
,,1001145799,,,,,,,,,1008427,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Roebuck Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.193767,-122.856281
,,1001145808,,,,,,,,,1008422,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.166028,-122.834438
,,1001145815,,,,,,,,,3007699,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.142106,-122.823611
,,1001145822,,,,,,,,,5003297,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.062827,-122.800982
,,1001145842,,,,,,,,,2014906,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Welcome to Tynehead Community Back to Back signs in BLUE,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.176465,-122.756747
,,1001145855,,,,,,,,,5008099,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.025126,-122.756937
,,1001145863,,,,,,,,,4003140,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.135578,-122.712291
,,1001145870,,,,,,,,,5008096,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.046577,-122.713189
,,1001145885,,,,,,,,,2009459,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.159896,-122.690724
0,,1001151706,,,,,,,,,,,,,,RB1*60,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.044777,-122.792780
0,,1001151630,,,,,,,,,,,,,,WC1,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.053308,-122.803320
,,1001145700,,,,,,,,,5008119,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.031388,-122.855200
0,,1001150440,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.169519,-122.810016
0,,1001150416,,,,,,,,,,,,,,WA33RT,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.170820,-122.813361
0,,1001150439,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.169363,-122.810193
0,,1001150477,,,,,,,,,,,,,,RB1*50,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.167905,-122.806949
0,,1001150397,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.170776,-122.813715
0,,1001150473,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.168215,-122.806930
0,,1001150422,,,,,,,,,,,,,,WA36B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.170516,-122.812416
0,,1001151655,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.049910,-122.799209
0,,1001151626,,,,,,,,,,,,,,RB60,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.053707,-122.803794
0,,1001151648,,,,,,,,,,,,,,WA36R,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.051351,-122.801067
0,,1001151641,,,,,,,,,,,,,,WA36R,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.052066,-122.801384
0,,1001141780,,,,,,,,,,,,,,WB4,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181822,-122.689473
0,,1001141782,,,,,,,,,,,,,,WA3L,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181728,-122.688664
0,,1001141783,,,,,,,,,,,,,,WA7S,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181728,-122.688664
0,,1001141784,,,,,,,,,,,,,,WB4,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181714,-122.688046
0,,1001141785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,WA12T,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181714,-122.688046
0,,1001141787,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181548,-122.690544
0,,1001141789,,,,,,,,,,,,,,RB11,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181548,-122.690544
0,,1001141790,,,,,,,,,,,,,,RB12,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181608,-122.690271
0,,1001141791,,,,,,,,,,,,,,WA9,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181656,-122.690240
0,,1001141792,,,,,,,,,,,,,,RB12,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181739,-122.690118
0,,1001141793,,,,,,,,,,,,,,WA9,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181758,-122.690057
0,,1001141794,,,,,,,,,,,,,,RB25,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.181767,-122.689924
0,,1001157005,,,,,,,,,,,,South Bound,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.160137,-122.734950
0,,1001157007,,,,,,,,,,,,East Bound,,RA1,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.160169,-122.734996
0,,1001157018,,,,,,,,,,,,South Bound,,WA9,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162735,-122.734895
0,,1001150504,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100219,20100219,49.169712,-122.812338
,,1001145807,,,,,,,,,1008433,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Nichol Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.161693,-122.834783
,,1001145823,,,,,,,,,5008086,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Johnston Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.063000,-122.801014
0,,1001140351,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.109875,-122.756527
0,,1001157557,,,,,,,,,,,,,,RB1*50,,,,,,,,,,,,,,,,,,,In Service,1704-3300-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100423,20100423,49.119669,-122.679860
0,,1001156797,,,,,,,,,,,,,,RB1*60,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100419,20100419,49.128760,-122.734969
0,,1001155197,,,,,,,,,,,,,,RB51,,,,,,,,,,,,,,,,,,,In Service,1708-2060-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.111549,-122.733492
0,,1001150509,,,,,,,,,,,,,,RB1*50,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100219,20100219,49.169660,-122.812422
0,,1001140587,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,7807-0262-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091117,20091117,49.149426,-122.777595
0,,1001141777,,,,,,,,,,,,,,RB41R,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.180538,-122.690162
0,,1001141349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.177065,-122.714509
0,,1001151674,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.047141,-122.795236
0,,1001141759,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.174212,-122.690431
0,,1001149527,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1707-7030-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100212,20100212,49.051011,-122.792299
0,,1001157523,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3300-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100423,20100423,49.123500,-122.679788
0,,1001156786,,,,,,,,,,,,,,WA9,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100419,20100419,49.127135,-122.734623
0,,1001145338,,,,,,,,,,,,South Bound,,RB14,,,,,,,,,,,,,,,,,,,Proposed,7807-0313-00,2008,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100108,20100108,49.111878,-122.809558
0,,1001141734,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1R05,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091127,20091127,49.173021,-122.690714
,,1001145777,,,,,,,,,2009476,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.198854,-122.815374
0,,1001140456,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1704-3270-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091116,20091116,49.111484,-122.756976
0,,1001150433,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.169660,-122.810986
0,,1001139063,,,,,,,,,,,,,,RB523,,,,,,,,,,,,,,,,,,,In Service,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091109,20100409,49.144639,-122.845962
,,1001145746,,,,,,,,,3011052,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.162835,-122.851835
,,1001145883,,,,,,,,,4003157,,,SB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Latimer Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.148853,-122.690804
,,1001145884,,,,,,,,,4003141,,,NB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.150944,-122.690461
,,1001145886,,,,,,,,,1000696,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Gold Rush Route,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.197218,-122.875780
0,,1001141155,,,,,,,,,,,,,,WA8,,,,,,,,,,,,,,,,,,,In Service,1R02,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091124,20091124,49.175264,-122.718202
0,,1001141143,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,In Service,1R02,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091124,20091124,49.170123,-122.723804
0,,1001150415,,,,,,,,,,,,,,WA33R,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.170820,-122.813361
0,,1001150481,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.167429,-122.806938
0,,1001150417,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.170747,-122.813162
0,,1001136810,,,,,,,,,,,,,,WA8,,,,,,,,,,,,,,,,,,,In Service,7806-0216-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091030,20091030,49.111252,-122.810975
0,,1001136811,,,,,,,,,,,,,,WA50,,,,,,,,,,,,,,,,,,,In Service,7806-0216-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091030,20091030,49.111293,-122.812083
0,,1001136812,,,,,,,,,,,,,,WA50,,,,,,,,,,,,,,,,,,,In Service,7806-0216-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091030,20091030,49.111293,-122.812083
0,,1001137147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Translink,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,20091105,49.175693,-122.732179
0,,1001137148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Translink,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,20091105,49.176931,-122.739112
0,,1001137149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,1R01,2009,Translink,Golden Ears Way,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20091105,20091105,49.175678,-122.724235
0,,1001157029,,,,,,,,,,,,North Bound,,RA2,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162795,-122.734405
0,,1001157030,,,,,,,,,,,,East Bound,,RA2,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162487,-122.734468
0,,1001157031,,,,,,,,,,,,East Bound,,RA2,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162415,-122.734351
0,,1001157032,,,,,,,,,,,,South Bound,,RA2,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162454,-122.734895
0,,1001157033,,,,,,,,,,,,South Bound,,RA2,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162379,-122.735008
0,,1001157038,,,,,,,,,,,,East Bound,,RB51B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162514,-122.730945
0,,1001157037,,,,,,,,,,,,East Bound,,RB51B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162573,-122.730865
0,,1001157048,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.164440,-122.734702
0,,1001157036,,,,,,,,,,,,North Bound,,RB23,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100420,20100420,49.162594,-122.730440
0,,1001157505,,,,,,,,,,,,,,RA1,,,,,,,,,,,,,,,,,,,,,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,20100423,20100423,49.126252,-122.679968
0,,1001151710,,,,,,,,,,,,,,RA2,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.052262,-122.801471
0,,1001151640,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1705-3110-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100303,20100303,49.052154,-122.802015
,,1001145714,,,,,,,,,5008567,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.060024,-122.780300
,,1001145722,,,,,,,,,4003153,,,EB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,Bose Road,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.118995,-122.712324
,,1001145730,,,,,,,,,3007710,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,,49.119095,-122.858688
,,1001145736,,,,,,,,,4002229,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,GOLD RUSH TRAILOLD YALE ROAD,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.132833,-122.723897
,,1001145747,,,,,,,,,1008435,,,WB,,,,,,,,,Heritage Marker,,,,,,,,,,,,,,,,,KENNEDY ROAD,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,,,,,,,,20090604,49.162966,-122.848786
0,,1001150456,,,,,,,,,,,,,,RB14,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.169038,-122.809085
0,,1001150484,,,,,,,,,,,,,,RB1*60,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.167779,-122.806092
0,,1001150475,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.168024,-122.806476
0,,1001150490,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.167243,-122.804123
0,,1001150489,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,1706-3090-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100218,20100218,49.167116,-122.804380
0,,1001145172,,,,,,,144A St,,,,,South Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0310-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100107,20100107,49.130440,-122.822175
0,,1001145174,,,,,,,,,,,,South Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0310-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100107,20100107,49.130808,-122.822748
0,,1001145175,,,,,,,,,,,,South Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0310-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100107,20100107,49.130809,-122.822647
0,,1001145177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0310-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100107,20100107,49.130539,-122.822116
0,,1001145178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0310-00,2007,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100107,20100107,49.130794,-122.822106
0,,1001144544,,,,,,,,,,,,,,RB55B,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.107012,-122.738390
